"player_api_id","leagues_played","total_appearances","player_name","overall_rating","gk_attributes"
23806,1,30,"Peter Whittingham",74,45
23813,1,2,"Maik Taylor",74,362
23818,1,116,"Matthew Upson",82,54
23819,1,23,"Mikael Forssell",78,90
23823,2,45,"Daniel Fox",71,142
23837,1,160,"Scott Dann",78,139
23839,2,112,"Sone Aluko",74,50
23849,1,14,"Mark Gower",68,48
23853,1,61,"Walter Pandiani",78,156
23864,1,11,"Cleveland Taylor",66,125
23866,1,8,"Andrew Keogh",72,63
23869,1,38,"Jerel Ifil",67,131
23881,2,8,"Alan Tate",69,56
23882,1,114,"Leon Britton",77,55
23889,1,30,"Aaron Mokoena",75,154
23891,1,47,"Owain Tudor Jones",64,57
23913,1,15,"Tugay Kerimoglou",77,115
23916,1,119,"Morten Gamst Pedersen",85,154
23918,1,54,"Peter Enckelman",73,375
23921,1,110,"Ryan Nelsen",79,139
23922,1,67,"Steven Reid",77,158
23927,2,72,"El Hadji Diouf",82,126
23930,2,117,"Jaroslaw Fojut",70,41
23931,1,56,"Joey O'Brien",71,48
23932,1,185,"Jussi Jaaskelainen",81,415
23933,1,148,"Kevin Nolan",80,144
23934,1,133,"Kevin Davies",79,73
23936,2,31,"Ricardo Vaz Te",74,57
23937,1,34,"Ricardo Gardner",75,148
23939,1,44,"Tal Ben Haim",79,130
23946,1,1,"Bryan Hughes",71,98
23947,2,106,"Goncalo Brandao",75,61
23949,1,135,"Darren Bent",85,126
23950,1,3,"Dean Kiely",74,365
23951,1,26,"Dennis Rommedahl",72,49
23953,1,36,"Hermann Hreidarsson",74,85
23954,1,65,"Jerome Thomas",75,137
23979,1,35,"Robert Elliot",69,346
23983,1,11,"Geremi",76,161
23984,1,20,"Carlo Cudicini",81,395
23986,1,19,"Filipe Oliveira",69,135
23987,1,9,"Joe Keenan",65,101
23988,3,110,"Lassana Diarra",82,51
23991,1,66,"Scott Sinclair",76,62
23997,1,22,"Bjarni Vidarsson",69,136
23998,1,111,"David Weir",75,94
23999,1,7,"Gary Naysmith",72,110
24000,1,4,"Iain Turner",71,347
24001,2,37,"James Beattie",80,89
24002,2,79,"James McFadden",78,147
24003,1,2,"James Vaughan",75,111
24004,1,48,"Joseph Yobo",81,135
24005,1,3,"Lee Carsley",77,148
24006,1,183,"Leon Osman",78,49
24011,1,163,"Mikel Arteta",83,172
24013,2,86,"Per Kroeldrup",80,149
24020,1,73,"Simon Davies",80,104
24022,1,4,"Terry Dunfield",63,49
24023,1,89,"Tony Hibbert",75,112
24024,1,14,"Alan O'Brien",69,138
24037,1,7,"Collins John",77,98
24040,1,4,"Simon King",64,57
24064,1,18,"Kieren Westwood",75,376
24077,1,27,"David Buchanan",63,54
24099,1,76,"Hurtado Perez Moises",78,135
24101,1,13,"Heidar Helguson",76,58
24104,1,137,"Jaroslav Drobny",82,404
24105,1,27,"Liam Rosenior",71,57
24111,1,24,"Tomasz Radzinski",68,58
24114,1,43,"Robert Milsom",64,52
24116,2,22,"Boudewijn Zenden",77,134
24118,1,24,"Sean Clohessy",62,48
24122,1,6,"Alexandre Bonnet",69,36
24123,4,130,"Jonathan De Guzman",78,41
24130,2,177,"John Arne Riise",82,159
24131,1,47,"Jose Miguel Josemi",76,117
24132,3,78,"Mohamed Lamine Sissoko",81,139
24133,1,34,"Salif Diao",70,143
24134,2,64,"Sami Hyypiae",83,94
24136,1,121,"Stephen Warnock",79,142
24137,2,23,"Steve Finnan",80,146
24138,1,29,"Daniel Halfar",73,58
24147,1,183,"Ben Foster",80,398
24148,1,153,"Darren Fletcher",83,159
24149,1,15,"Floribert Ngalula",60,52
24150,1,206,"John O'Shea",80,55
24154,1,86,"Ryan Giggs",86,153
24155,1,38,"Tom Heaton",75,376
24156,1,52,"Darron Gibson",77,50
24157,1,80,"Fraizer Campbell",74,109
24159,1,146,"Adam Johnson",82,48
24160,1,59,"Aiyegbeni Yakubu",84,134
24161,1,38,"Andrew Taylor",70,133
24162,1,13,"Anthony McMahon",71,99
24163,1,17,"Chris Riggott",75,77
24166,1,60,"David Wheater",77,129
24167,2,113,"Emanuel Pogatetz",77,38
24168,1,5,"Salva Ballesta",81,91
24169,1,8,"Fabio Rochemback",79,110
24171,1,180,"James Morrison",75,49
24183,1,15,"Matthew Bates",65,49
24190,1,11,"Stuart Parnaby",72,111
24205,2,118,"Joey Barton",81,154
24208,2,130,"Micah Richards",83,135
24209,1,109,"Nedum Onuoha",78,53
24210,1,19,"Nicky Weaver",72,367
24211,1,150,"Richard Dunne",80,128
24212,1,23,"Stephen Jordan",72,108
24213,1,109,"Stephen Ireland",81,152
24216,1,217,"Sylvain Distin",81,106
24217,1,4,"Emre Belozoglu",81,42
24223,1,158,"Scott Parker",83,37
24224,1,112,"Shay Given",84,418
24225,1,61,"Shola Ameobi",78,77
24226,1,73,"Stephen Carr",77,139
24227,1,60,"Steve Harper",76,382
24228,1,100,"Steven Taylor",79,112
24229,1,156,"Tim Krul",79,391
24230,1,112,"Titus Bramble",76,146
24234,1,9,"David Edgar",67,148
24235,1,225,"Leonardo Bonucci",83,13
24255,1,21,"Matthew Lockwood",61,119
24260,1,3,"Craig Easton",62,40
24275,1,66,"Simon Ramsden",63,47
24336,1,37,"Andrew O'Brien",76,124
24341,2,43,"Jan Mucha",74,365
24364,1,14,"Allan Russell",63,135
24368,1,5,"Jamie Ashdown",70,345
24372,1,121,"Matthew Taylor",80,147
24373,1,26,"Richard Hughes",69,107
24374,1,5,"Valery Mezague",71,138
24381,1,15,"Marc Pugh",71,60
24383,1,195,"Diego Castro",79,46
24385,3,134,"Abel Aguilar",77,50
24391,1,44,"Michele Fini",76,155
24393,1,71,"Gary O'Neil",76,109
24399,1,1,"Ben Alnwick",73,369
24403,1,154,"Michele Canini",77,48
24405,1,196,"Daniele Conti",78,150
24408,1,83,"Danny Collins",74,138
24409,1,11,"Antonio Langella",79,149
24410,2,17,"Daryl Murphy",73,54
24411,1,130,"Dean Whitehead",75,54
24412,1,48,"Diego Luis Breijo Lopez",73,122
24414,1,144,"Francesco Pisano",74,152
24415,2,13,"David Suazo",83,123
24422,1,56,"Paulo Cesar",73,49
24423,2,39,"Damian Tixier",64,119
24435,1,32,"Liam Lawrence",73,54
24436,1,96,"Siqueira De Olivera Luciano",76,153
24439,1,49,"Martin Woods",66,45
24440,1,13,"Marco Malago",68,132
24443,1,137,"Andrea Mantovani",75,34
24446,1,23,"Nyron Nosworthy",73,115
24448,1,180,"Sergio Pellissier",79,42
24449,1,39,"Stephen Elliott",70,122
24450,3,40,"Victor Obinna",74,59
24452,1,20,"Steven Caldwell",75,130
24453,1,44,"Franco Semioli",80,141
24454,1,9,"Lorenzo Squizzi",71,352
24455,1,27,"Stuart Holden",78,48
24456,1,67,"Simone Tiribocchi",78,132
24457,1,20,"Andrea Zanchetta",77,148
24459,1,112,"Sergio Bernardo Almiron",79,145
24464,1,26,"Antonio Busce",70,140
24469,1,19,"Alex Baptiste",72,36
24475,1,25,"Giles Coke",67,57
24484,1,160,"Stefano Lucchini",77,64
24491,1,27,"Nicola Pozzi",74,131
24492,1,24,"Francesco Pratali",74,137
24493,2,164,"Andrea Raggi",79,56
24494,1,64,"Cesar Sanchez",80,414
24499,3,33,"Valeri Bojinov",84,79
24500,1,96,"Davide Brivio",73,43
24501,1,8,"Guilherme Do Prado",71,54
24502,1,77,"Marco Donadel",78,161
24503,1,156,"Sebastian Frey",87,437
24504,1,179,"Alessandro Gamberini",84,145
24506,1,7,"Martin Joergensen",84,111
24507,1,218,"Riccardo Montolivo",85,43
24509,1,30,"Anthony Gardner",78,77
24516,1,85,"Emil Hallfredsson",77,50
24527,1,42,"Marton Fulop",77,378
24528,1,42,"Michael Brown",74,144
24531,1,150,"Michael Dawson",82,82
24536,1,183,"Manuel Pasqual",77,37
24546,1,114,"Michele Pazienza",76,40
24549,1,157,"Giampaolo Pazzini",84,43
24575,1,23,"Andy Kirk",66,45
24579,1,37,"Mark Bunn",73,368
24583,1,91,"Bradley Johnson",73,45
24590,1,166,"Ricardo",74,55
24591,1,86,"Ricardo",83,419
24612,1,43,"Fernando",80,150
24618,1,2,"Izzy Iriekpen",62,88
24621,1,7,"Geir Ludvig Fevang",68,139
24622,1,162,"Federico Balzaretti",80,40
24624,1,40,"Marcelo Zalayeta",77,108
24625,1,11,"Tommy Elphick",71,55
24630,2,41,"Noe Pamarot",75,58
24632,1,18,"Paul Stalteri",75,60
24634,1,5,"Radek Cerny",72,350
24635,2,72,"Robbie Keane",86,88
24653,1,34,"Sean Davis",79,157
24655,2,24,"Teemu Tainio",78,147
24656,1,136,"Tom Huddlestone",81,162
24658,1,96,"Curtis Davies",78,137
24661,2,23,"Diomansy Kamara",75,132
24663,1,11,"Jason Koumas",78,136
24664,1,54,"Jonathan Greening",73,61
24676,1,52,"David Edwards",68,62
24693,2,21,"Simeon Jackson",71,43
24694,1,18,"Matthew Gilks,18",72,359
24698,1,55,"Grant Holt",76,51
24701,1,47,"Rory McArdle",65,40
24705,1,16,"Dean Holden",65,120
24728,1,109,"Paul Robinson",74,54
24737,1,71,"Zoltan Gera",77,147
24740,1,117,"Anton Ferdinand",81,97
24741,1,131,"Bobby Zamora",80,47
24742,1,7,"Christian Dailly",73,95
24744,1,69,"Daniel Gabbidon",78,75
24747,1,35,"Hayden Mullins",75,116
24751,1,196,"James Collins",78,58
24753,2,97,"Jeremie Aliadiere",77,98
24754,1,38,"Jobi McAnuff",74,94
24772,1,7,"Marlon Harewood",79,60
24773,1,139,"Matthew Etherington",80,51
24780,1,86,"Nigel Reo-Coker",81,123
24781,1,105,"Paul Konchesky",76,107
24788,1,38,"Brian Jensen",76,374
24789,1,42,"Lazaros Christodoulopoulos",75,49
24791,2,165,"Cristian Molinaro",77,48
24792,1,177,"Daniele Portanova",76,136
24793,1,194,"Daniele Gastaldello",78,37
24800,1,55,"Yossi Benayoun",82,44
24807,1,9,"Paulo Sousa",69,135
24813,1,9,"Jamie Smith",72,141
24839,1,53,"Gary Teale",71,88
24841,1,3,"Henri Camara",80,118
24843,1,31,"Jimmy Bullard",80,141
24845,1,80,"Lee McCulloch",73,141
24846,1,251,"Leighton Baines",83,58
24848,1,8,"Massimo Marazzina",72,105
24852,1,134,"Luis Garcia",80,125
24854,1,120,"Simone Vergassola",74,150
24886,1,5,"Michael Pollitt",74,366
24890,1,56,"Ryan Taylor",74,43
24899,1,127,"Mike Williamson",75,42
24903,1,119,"Russell Martin",73,58
24915,1,17,"Ikechi Anya",70,54
24932,1,40,"Tonel",76,108
24948,1,181,"Ashley Williams",81,50
24952,1,11,"Adam Le Fondre",73,38
24970,2,174,"Cristian Zapata",80,52
24978,2,89,"Barry Ferguson",84,172
24983,1,19,"Gunnar Nielsen",66,329
24984,1,38,"Graeme Smith",63,325
24985,1,51,"Graeme Smith",68,349
25005,2,123,"Paul Scharner",77,52
25015,1,5,"Bjoern Helge Riise",72,134
25018,1,65,"Heinz Mueller",77,387
25070,1,23,"David Fox",69,57
25075,1,149,"Craig Gardner",75,60
25108,1,66,"Paulo Sergio",71,52
25128,1,19,"Stephen O'Donnell",62,102
25131,1,203,"Sean Dillon",70,54
25150,1,181,"Lee Cattermole",77,159
25156,1,101,"Ali Al-Habsi",79,386
25160,1,19,"Hussein Yasser",65,53
25166,1,44,"David Graham",63,51
25199,2,28,"Yves Makaba-Makalamby",65,321
25253,1,65,"Dickson Etuhu",76,154
25255,2,72,"Michal Papadopoulos",71,135
25257,1,55,"Mathieu Beda",71,112
25259,1,41,"Simon Cziommer",76,149
25260,1,12,"Christian Schwegler",71,48
25329,1,40,"Jesper Hansen",71,354
25336,1,1,"Soeren Larsen",78,109
25337,1,29,"Cristiano Lucarelli",85,131
25338,1,56,"Marco Rossi",73,123
25342,1,15,"Benjani Mwaruwari",80,120
25347,1,50,"Oscar Gonzalez",77,48
25364,1,14,"Andreas Goerlitz",75,132
25365,1,72,"Andreas Ottl",73,47
25366,1,127,"Claudio Pizarro",84,85
25374,1,1,"Paulo Jorge",71,139
25382,1,204,"Scott Brown",86,157
25393,1,27,"Emile Lokonda Mpenza",69,116
25411,2,121,"Steven Thompson",68,58
25415,1,84,"David Jones",71,64
25416,1,172,"Jonathan Hayes",70,48
25419,1,44,"Ladji Keita",69,42
25421,1,63,"Jamie O'Hara",77,55
25434,1,22,"Neil McCann,22",70,141
25462,1,137,"Victor Casadesus",76,46
25465,1,43,"Ibrahima Gueye",66,124
25479,1,11,"Francesco Scardina",66,126
25483,1,218,"Christian Schulz",75,157
25496,2,230,"Dimitri Payet",84,61
25499,1,1,"Nicolas Frutos",83,67
25505,1,45,"David Elebert",64,56
25515,1,57,"Mamadou Niang",83,139
25517,1,24,"Papa Bouba Diop",79,101
25518,1,29,"Habib Beye",81,94
25519,2,160,"Boukari Drame",75,34
25521,2,82,"Pape Diakhate",77,55
25522,1,56,"Omar Daf",72,134
25524,1,98,"Frank Rost",85,412
25525,1,137,"Siaka Tiene",75,61
25526,1,162,"Andrea Ranocchia",82,65
25535,1,25,"Ali Boussaboun",66,57
25537,2,121,"Marouane Chamakh",82,56
25538,1,102,"Youssouf Hadji",79,54
25539,1,5,"Badr El Kaddouri",70,50
25540,1,111,"Vincent Enyeama",81,403
25541,3,104,"Taye Taiwo",79,63
25543,2,83,"John Utaka",81,103
25549,2,33,"Christian Obodo",79,144
25550,1,94,"Peter Odemwingie",83,84
25551,2,59,"Bartholomew Ogbeche",75,86
25560,2,91,"Guirane N'Daw",73,140
25563,1,177,"Carlos Kameni",82,399
25565,2,10,"Thimothee Atouba",79,95
25571,1,32,"Achille Emana",79,143
25572,2,131,"Jean Makoun",82,147
25574,1,49,"Pierre Webo",78,84
25575,1,22,"Pierre Boya",66,53
25579,1,56,"David Robertson",65,56
25581,1,7,"Manuel Belleri",74,150
25583,1,2,"Kevin Smith",58,117
25584,1,47,"Cribari",77,143
25587,1,171,"Lorenzo De Silvestri",77,64
25588,1,8,"Fabio Firmani",73,138
25594,1,146,"Stefano Mauri",81,84
25595,1,124,"Gaby Mudingayi",78,50
25597,1,129,"Goran Pandev",82,141
25598,1,71,"Tommaso Rocchi",84,127
25600,1,27,"Rory Fallon",63,55
25604,1,2,"Roberto",68,119
25611,2,5,"Morten Duncan Rasmussen",80,150
25612,1,2,"Rick Hoogendorp",65,121
25617,1,4,"Wesley",77,49
25619,1,16,"Bertin Tomou",64,123
25625,1,13,"Jamie Mole",62,63
25628,1,63,"Marco Caligiuri",72,42
25636,1,17,"Orlando Dos Santos Costa",63,132
25640,1,136,"Anthony Lurling",71,46
25642,1,10,"Kaba Diawara",65,59
25643,1,103,"Georgios Samaras",78,137
25644,1,13,"Martin Latka",74,45
25655,1,3,"Hossam Ghaly",72,111
25657,1,33,"Ismael Bangoura",73,55
25659,1,17,"Fode Mansare",75,123
25661,2,22,"Pascal Feindouno",81,52
25664,1,31,"Dianbobo Balde",78,101
25666,1,68,"Victor Anichebe",74,54
25667,1,126,"Martin Olsson",76,48
25668,1,119,"Rory Delap",73,41
25674,1,176,"Dougie Imrie",62,53
25693,1,8,"Nelson Benitez",69,119
25730,1,24,"Jonathan Jager",71,118
25735,2,55,"Juan Pablo Carrizo",80,397
25749,2,21,"Tom Caluwe",68,61
25751,1,89,"Danijel Milicevic",76,51
25753,1,22,"Ezequiel Luna",72,44
25759,2,205,"Gonzalo Higuain",86,39
25760,1,19,"Massimo Colomba",64,316
25766,1,91,"Paulinho",69,135
25770,1,3,"Damir Dzombic",57,121
25771,1,20,"Reto Zanni",66,131
25772,3,147,"Zdravko Kuzmanovic",79,148
25773,2,206,"Ivan Rakitic",85,51
25779,1,29,"Marcel Herzog",68,328
25782,1,48,"Cesar Fernando",62,104
25789,1,45,"Juan Pablo Garat",59,62
25790,1,27,"Jiri Koubsky",66,143
25791,1,128,"Mijat Maric",72,54
25792,1,53,"Philippe Montandon",61,48
25793,1,27,"Marc Zellweger",58,138
25794,1,97,"Davide Calla",66,140
25795,1,13,"Pascal Cerrone",60,122
25796,1,5,"Juergen Gjasula",69,58
25797,1,39,"David Marazzi",60,98
25798,1,39,"Bruno Lazaroni",67,135
25802,1,46,"Henri Siqueira-Barras",62,132
25804,1,17,"Selver Hodzic",62,124
25806,1,85,"Silvan Aegerter",69,142
25809,1,174,"Nelson Ferreira",69,45
25811,2,95,"Johnny Leoni",72,354
25812,1,47,"Marc Schneider",71,113
25813,1,164,"Florian Stahel",69,119
25815,3,227,"Steve von Bergen",75,46
25816,4,68,"Almen Abdi",74,37
25818,2,200,"Gokhan Inler",82,46
25819,1,191,"Raffael",81,54
25823,1,42,"Sergio Bastida",65,144
25824,2,72,"Alexandre Alphonse",69,120
25830,1,7,"Jonathan Parr",72,42
25835,2,75,"Kim Jaggy",65,44
25836,1,22,"Roland Schwegler",68,119
25837,1,18,"Antonio Carlos Dos Santos",73,139
25839,1,142,"Michel Renggli",65,55
25840,1,199,"Veroljub Salatic",71,59
25843,1,155,"Scott Lee Sutter",67,53
25849,1,15,"Mobulu M'Futi",61,45
25852,2,59,"Jean Francois Bedenik",67,334
25856,1,128,"Kader Mangane",79,57
25859,1,16,"Matar Coly",64,88
25860,1,174,"Raphael Nuzzolo",71,54
25863,1,45,"Bastien Geiger",55,46
25879,1,48,"Nicolas Marazzi",63,53
25905,1,68,"Ricardo Silva",70,54
25906,1,23,"Ze Manuel",74,144
25908,1,17,"Cadu",69,41
25913,1,29,"Helder Rosario",74,142
25915,1,17,"Igor Rocha",62,55
25920,1,45,"Bruno Alves",83,140
25921,1,192,"Pepe",85,47
25922,3,32,"Marek Cech",74,134
25923,2,97,"Raul Meireles",82,173
25924,1,92,"Paulo Assuncao",79,103
25925,1,101,"Jose Bosingwa",82,152
25926,1,157,"Alan",79,57
25927,1,3,"Jorginho",76,120
25929,1,24,"Bruno Moraes",72,56
25930,1,56,"Hugo Leal",74,45
25933,1,1,"Guga",65,136
25935,1,12,"Derlei",79,105
25942,1,4,"Rui Sacramento",64,312
25947,1,174,"Marco Woelfli",71,358
25948,2,52,"Steve Gohouri",71,115
25951,1,67,"Mario Raimondi",68,50
25952,1,39,"Carlos Varela",69,119
25957,2,101,"Igor de Camargo",76,48
25958,1,3,"Ibad Muhamadu",60,116
25962,1,8,"Joao Pedro",61,54
25975,1,84,"Steven Jennings",69,55
25977,1,31,"Morten Skoubo",70,130
25984,1,125,"Daniel Agger",83,62
25986,1,68,"Nilmar",83,43
25990,3,160,"Joao Pereira",80,48
25993,1,16,"Rui Nereu",66,329
25994,1,1,"Leo",75,152
25995,2,17,"Ricardo Rocha",73,108
25997,1,26,"Georgios Karagounis",80,153
25998,1,63,"Nuno Assis",77,52
26002,1,155,"Kenneth Vermeer",78,380
26003,1,4,"Hans Vonk",69,344
26004,1,18,"Emanuel Boakye",67,93
26005,3,117,"Thomas Vermaelen",83,47
26010,2,66,"Jeffrey Sarpong",73,61
26014,1,105,"Victor Hugo Montano",77,41
26015,1,3,"Philippe Delaye",69,117
26016,1,78,"Michael Timisela",66,54
26022,1,10,"Xavier Collin",72,91
26027,1,44,"Martial Robin",67,137
26028,1,16,"Romain Rocchi",76,116
26029,1,63,"Rodrigo Lacerda",72,115
26040,2,14,"Djamel Abdoun",75,61
26044,3,72,"Krisztian Vadocz",73,38
26045,1,1,"Ludovic Genest",65,65
26051,1,164,"Renaud Cohade",75,57
26052,1,116,"Laurent Bonnart",75,99
26057,1,22,"Guillaume Loriot",68,57
26065,1,173,"Stephane Besle",62,49
26066,1,52,"Kamil Zayatte",75,126
26078,1,46,"Flavien La Postollec",67,55
26085,1,7,"Alain Cantareil",68,124
26092,1,6,"Joao Paulo",64,43
26096,1,92,"Clarence Seedorf",83,154
26098,1,62,"Kakha Kaladze",86,156
26099,1,30,"Paolo Maldini",82,141
26107,1,177,"Franck Beria",77,42
26108,1,141,"Younes Kaboul",80,40
26109,1,65,"Baptiste Martin",69,55
26111,1,212,"Bacary Sagna",83,40
26112,1,159,"Benoit Cheyrou",81,57
26113,2,61,"Thomas Kahlenberg",84,150
26114,1,74,"Lionel Mathis",74,46
26115,1,3,"Garra Dembele",73,47
26116,2,10,"Luigi Pieroni",74,87
26117,1,58,"Mathieu Valverde",72,366
26118,1,99,"Florian Marange",72,53
26119,1,131,"Marc Planus",84,147
26120,1,61,"Alejandro Alonso",74,132
26121,1,35,"Pierre Ducasse",70,52
26123,2,14,"Jean-Claude Darcheville",78,79
26126,1,67,"Yohann Pele",79,392
26127,1,65,"Gregory Cerdan",73,133
26130,1,38,"Tulio de Melo",77,44
26132,1,8,"James Fanchone",72,91
26136,1,109,"Adama Coulibaly",78,60
26137,1,18,"Nicolas Gillet",72,124
26138,1,218,"Hilton",81,98
26139,1,67,"Yohan Demont",76,79
26141,1,29,"Fabien Laurenti",76,102
26142,1,102,"Carlos Henrique",82,146
26143,2,20,"Daniel Cousin,20",79,90
26144,1,88,"Jussie",78,139
26145,2,40,"Olivier Thomert",78,117
26146,2,112,"Seydou Keita",83,155
26148,1,29,"Efstathios Tavlaridis",81,91
26149,1,31,"Gregory Tafforeau",78,152
26150,1,34,"Gregory Malicki",75,375
26151,2,111,"Kevin Mirallas",81,60
26154,2,201,"Mathieu Debuchy",80,49
26155,1,135,"Mathieu Bodmer",82,143
26156,1,21,"Nicolas Fauvergue",71,127
26157,1,44,"Rafael Schmitz",81,141
26159,1,15,"Stephane Dumont",72,69
26160,2,228,"Yohan Cabaye",82,54
26161,1,4,"Claudio Cacapa",81,119
26162,1,160,"Francois Clerc",79,120
26163,2,123,"Hatem Ben Arfa",82,54
26164,1,2,"Joan Hartock",67,333
26165,1,53,"John Carew",83,112
26166,2,199,"Karim Benzema",87,41
26167,1,120,"Remy Vercoutre",76,383
26168,1,268,"Cedric Carrasso",83,408
26169,3,46,"Aleksandr Hleb",84,163
26171,3,133,"Lorik Cana",81,155
26172,1,25,"Mickael Pagis",82,65
26173,1,75,"Faryd Mondragon",87,417
26176,1,64,"Gregory Leca",72,41
26181,1,178,"Samir Nasri",86,50
26190,1,38,"Gregory Wimbee",75,356
26191,1,60,"Gregory Proment",74,153
26193,1,36,"Jamal Alioui",69,104
26195,2,128,"Ludovic Obraniak",80,48
26199,2,119,"Roy Contout",70,40
26209,1,159,"Sebastien Bassong",78,39
26211,1,20,"Laurent Agouazi",66,63
26213,1,11,"Alexandre Licata",76,44
26214,2,127,"Diego Perez",76,149
26215,1,5,"Flavio Roma",80,391
26216,1,137,"Francois Modesto",75,139
26221,3,80,"Serge Gakpe",75,60
26222,1,96,"Gaetan Bong",73,57
26223,2,198,"Bostjan Cesar",77,107
26224,1,41,"Benjamin Nicaise",68,141
26227,1,62,"Benjamin Gavanon",75,158
26231,1,20,"Frederic Biancalani",71,48
26233,1,67,"Gennaro Bracigliano",78,388
26234,1,15,"Gergely Rudolf",72,50
26235,1,41,"Jeremy Sapina",66,62
26236,1,142,"Jonathan Brison",76,155
26238,2,153,"Landry N'Guemo",76,50
26240,1,10,"Moncef Zerka",73,147
26241,1,127,"Olivier Sorin",75,380
26242,1,71,"Pascal Berenguer",73,150
26244,2,123,"Sebastien Puygrenier",81,143
26245,1,154,"Andre Luiz",74,54
26250,1,20,"Nenad Dzodic",72,42
26251,1,107,"Kamel Chafni",72,53
26252,1,7,"Tony Heurtebis",70,345
26253,2,89,"Mauro Cetto",77,92
26255,3,175,"Emir Spahic",79,47
26256,2,92,"Lars Jacobsen",74,139
26257,2,18,"Daniel Jensen",78,162
26260,1,27,"Shlomi Arbeitman",70,43
26261,1,37,"Aurelien Capoue",71,52
26262,1,31,"Bocundji Ca",69,86
26263,1,11,"Claudiu Keseru",75,115
26264,2,110,"Franck Signorino",75,98
26265,1,50,"Frederic Da Rocha",76,95
26275,1,111,"Alexis Thebaux",77,387
26277,1,4,"Guillaume Norbert",65,126
26279,1,45,"Jean-Jacques Pierre",72,124
26282,1,13,"Mamadou Diallo",70,103
26284,1,12,"Loic Guillon",76,118
26285,2,9,"Milos Dimitrijevic",70,46
26287,1,72,"Cedric Varrault",76,53
26288,1,110,"Dennis Oliech",72,52
26289,1,21,"Cyril Rool",75,140
26290,1,77,"Damien Gregorini",75,369
26291,1,239,"Florent Balmont",79,49
26294,2,56,"Ederson",79,138
26295,2,282,"Hugo Lloris",86,425
26300,1,62,"Marama Vahirua",75,54
26304,1,45,"Olivier Echouafni",72,112
26307,1,208,"Rod Fanni",79,67
26308,1,27,"Jacques Abardonado",78,99
26310,3,49,"Cristian Rodriguez",81,145
26311,1,75,"Edouard Cisse",75,39
26312,1,5,"Fabrice Pancrate",70,52
26313,1,27,"Jerome Alonzo",78,370
26315,1,118,"Mario Yepes",85,131
26324,2,138,"Arnold Mvuemba",75,34
26325,1,85,"Cyril Jeunechamp",75,118
26326,1,206,"Etienne Didot",79,143
26327,1,136,"Gregory Bourillon",76,133
26328,1,92,"Jacques Faty",75,140
26329,1,3,"Jean-Joeel Perrier Doumbe",75,131
26330,2,172,"Jimmy Briand",81,36
26331,1,75,"Adailton",75,118
26332,1,74,"Moussa Sow",80,47
26333,1,131,"Olivier Sorlin",74,155
26334,2,19,"Olivier Monterubbio",83,109
26335,2,94,"Simon Pouplin",73,362
26336,3,156,"Stephane M'Bia",82,48
26343,1,103,"Jeremie Janot",80,396
26344,2,203,"Bafetimbi Gomis",82,117
26345,2,143,"Damien Perquis",75,55
26346,1,39,"Fousseni Diawara",66,50
26347,2,58,"Frederic Piquionne",77,124
26348,2,65,"Herita Ilunga",75,132
26349,1,19,"Ignacio Piatti",77,56
26350,1,33,"Jody Viviani",74,374
26351,1,100,"Julien Sable",77,157
26353,1,185,"Loic Perrin",82,50
26354,2,142,"Mouhamadou Dabo",77,60
26356,1,16,"Vincent Hognon",79,108
26357,1,102,"Zoumana Camara",77,119
26359,1,110,"Teddy Richert",78,384
26360,1,29,"Rabiu Afolabi",76,128
26364,1,101,"Sigamary Diarra",75,43
26367,1,2,"Jessy Moulin",67,338
26368,1,7,"Dusko Tosic",75,55
26370,1,16,"Mickael Isabey",75,148
26371,1,108,"Romain Pitau",74,142
26372,1,1,"Badara Sene",61,133
26374,2,188,"Mevlut Erdinc",78,48
26376,1,31,"Julien Quercia",74,49
26383,2,29,"Habib Bellaid",73,130
26388,1,48,"Yacine Abdessadki",73,56
26390,1,16,"Guillaume Lacour",72,145
26391,1,5,"Salim Arrache",67,54
